hashtag,tweet,hashtags,Processed_Tweet,Dominant_Topic
revanth reddy,"రేవంత్ రెడ్డికి సొంత పార్టీ నుంచే ముప్పు పొంచి ఉందా?

పార్టీలో రేవంత్ రెడ్డి శైలి, వేగవంతమైన నిర్ణయాలు కొంతమంది నాయకులకు ఇబ్బంది కలిగిస్తున్నాయి. 

#Congress #Reddy #revanth #RevanthReddy

@INCIndia @singerrevanth @revanth_anumula 

indiaherald.com/Editorial/Re…","#Congress,#Reddy,#revanth,#RevanthReddy","['రేవంత్', 'రెడ్డికి', 'సొంత', 'పార్టీ', 'నుంచే', 'ముప్పు', 'పొంచి', 'ఉందా', '?', 'పార్టీలో', 'రేవంత్', 'రెడ్డి', 'శైలి', ',', 'వేగవంతమైన', 'నిర్ణయాలు', 'కొంతమంది', 'నాయకులకు', 'ఇబ్బంది', 'కలిగిస్తున్నాయి', '.', '#', 'congress', '#', 'reddy', '#', 'revanth', '#', 'revanthreddy', '@', 'incindia', '@', 'singerrevanth', '@', 'revanth_anumula', 'indiaherald.com/editorial/re…']",0
revanth reddy,"𝐉𝐚𝐢 𝐑𝐞𝐯𝐚𝐧𝐭𝐡 𝐀𝐧𝐧𝐚 ✊
.
.
.
#revanth #revanthreddy #revanthannafan9 #Telangana #Congress #explore #ViralVideos #BRS","#revanth,#revanthreddy,#revanthannafan9,#Telangana,#Congress,#explore,#ViralVideos,#BRS","['𝐉𝐚𝐢', '𝐑𝐞𝐯𝐚𝐧𝐭𝐡', '𝐀𝐧𝐧𝐚', '✊', '.', '.', '.', '#', 'revanth', '#', 'revanthreddy', '#', 'revanthannafan9', '#', 'telangana', '#', 'congress', '#', 'explore', '#', 'viralvideos', '#', 'brs']",2
revanth reddy,"I hope correct punishment will be given to responsibile engineers in Medigadda case. #inc, #revanth reddy, @revanth_anumula @KomatireddyKVR @UttamINC","#inc,#revanth","['i', 'hope', 'correct', 'punishment', 'will', 'be', 'given', 'to', 'responsibile', 'engineers', 'in', 'medigadda', 'case', '.', '#', 'inc', ',', '#', 'revanth', 'reddy', ',', '@', 'revanth_anumula', '@', 'komatireddykvr', '@', 'uttaminc']",2
revanth reddy,"North will make us secondary #citizens, #Revanth Reddy on #delimitation
telanganatoday.com/north-wil…","#citizens,#Revanth,#delimitation","['north', 'will', 'make', 'us', 'secondary', '#', 'citizens', ',', '#', 'revanth', 'reddy', 'on', '#', 'delimitation', 'telanganatoday.com/north-wil…']",1
revanth reddy,"TS New Government Jobs 2025 : రెవెన్యూ శాఖలోని కొత్తగా 10,954 ఉద్యోగాల భ‌ర్తీకి ఆమోదం... ఇంకా గురుకులాల్లో కూడా...!
education.sakshi.com/vrovra/…
#ts #government #job2025 #vro #vra  #TelanganaCongress #revanth #reddy #news #Telugu #government #governmentjobs #Jobs #latestjobs #tsnews","#ts,#government,#job2025,#vro,#vra,#TelanganaCongress,#revanth,#reddy,#news,#Telugu,#government,#governmentjobs,#Jobs,#latestjobs,#tsnews","['ts', 'new', 'government', 'jobs', '2025', ':', 'రెవెన్యూ', 'శాఖలోని', 'కొత్తగా', '10,954', 'ఉద్యోగాల', 'భ\u200cర్తీకి', 'ఆమోదం', '...', 'ఇంకా', 'గురుకులాల్లో', 'కూడా', '...', '!', 'education.sakshi.com/vrovra/…', '#', 'ts', '#', 'government', '#', 'job2025', '#', 'vro', '#', 'vra', '#', 'telanganacongress', '#', 'revanth', '#', 'reddy', '#', 'news', '#', 'telugu', '#', 'government', '#', 'governmentjobs', '#', 'jobs', '#', 'latestjobs', '#', 'tsnews']",2
revanth reddy,"Do not increase Lok Sabha seat numbers,"" in the delimitation exercise, #CM #Revanth Reddy tells Centre","#CM,#Revanth","['do', 'not', 'increase', 'lok', 'sabha', 'seat', 'numbers', ',', ""''"", 'in', 'the', 'delimitation', 'exercise', ',', '#', 'cm', '#', 'revanth', 'reddy', 'tells', 'centre']",1
revanth reddy,"#BRS MLAs meet #Revanth Reddy on development works
telanganatoday.com/harish-ra…","#BRS,#Revanth","['#', 'brs', 'mlas', 'meet', '#', 'revanth', 'reddy', 'on', 'development', 'works', 'telanganatoday.com/harish-ra…']",2
revanth reddy,"రేవంత్ రెడ్డిపై సంచలన వ్యాఖ్యలు చేసిన గుమ్మడి నర్సయ్య..?

ఇటీవల సీఎం రేవంత్ రెడ్డిని కలిసేందుకు ఆయన నివాసం వద్దకు గుమ్మడి నర్సయ్య వచ్చారు. అయితే అపాయిట్ 

#revanth #gummadi #KCR #Reddy

@singerrevanth @Adinarayana_JMD @INCIndia 

indiaherald.com/Editorial/Re…","#revanth,#gummadi,#KCR,#Reddy","['రేవంత్', 'రెడ్డిపై', 'సంచలన', 'వ్యాఖ్యలు', 'చేసిన', 'గుమ్మడి', 'నర్సయ్య', '..', '?', 'ఇటీవల', 'సీఎం', 'రేవంత్', 'రెడ్డిని', 'కలిసేందుకు', 'ఆయన', 'నివాసం', 'వద్దకు', 'గుమ్మడి', 'నర్సయ్య', 'వచ్చారు', '.', 'అయితే', 'అపాయిట్', '#', 'revanth', '#', 'gummadi', '#', 'kcr', '#', 'reddy', '@', 'singerrevanth', '@', 'adinarayana_jmd', '@', 'incindia', 'indiaherald.com/editorial/re…']",0
revanth reddy,"రేవంత్ ప్రభుత్వానికి అభినందనలు తెలిపిన రాహుల్, ప్రియాంక గాంధీలు
# ARR social media #Telangana Congress #Revanth Reddy 
@revanth_anumula
@TG PRAJA PALANA","#Telangana,#Revanth","['రేవంత్', 'ప్రభుత్వానికి', 'అభినందనలు', 'తెలిపిన', 'రాహుల్', ',', 'ప్రియాంక', 'గాంధీలు', '#', 'arr', 'social', 'media', '#', 'telangana', 'congress', '#', 'revanth', 'reddy', '@', 'revanth_anumula', '@', 'tg', 'praja', 'palana']",1
revanth reddy,"కేసీఆర్ గొర్లు, బర్లు కాసుకొమ్మంటే.. 
చదువుకుని ఉద్యోగాలు చెయ్యమని రేవంతన్న అంటున్నడు..
# ARR social media
#Revanth Reddy #Congress #jonnotification #Telangana","#Revanth,#Congress,#jonnotification,#Telangana","['కేసీఆర్', 'గొర్లు', ',', 'బర్లు', 'కాసుకొమ్మంటే', '..', 'చదువుకుని', 'ఉద్యోగాలు', 'చెయ్యమని', 'రేవంతన్న', 'అంటున్నడు', '..', '#', 'arr', 'social', 'media', '#', 'revanth', 'reddy', '#', 'congress', '#', 'jonnotification', '#', 'telangana']",2
revanth reddy,"#Telangana #HC quashes case against #Revanth Reddy
telanganatoday.com/telangana…","#Telangana,#HC,#Revanth","['#', 'telangana', '#', 'hc', 'quashes', 'case', 'against', '#', 'revanth', 'reddy', 'telanganatoday.com/telangana…']",1
revanth reddy,"Chief Minister #Revanth Reddy clinches a major deal with #McDonald’s #CEO Chris #Kempczinski, bringing 2,000 jobs & boosting local agriculture. #Hyderabad beats #Bangalore with its talent, infra & quality of life.","#Revanth,#McDonald,#CEO,#Kempczinski,#Hyderabad,#Bangalore","['chief', 'minister', '#', 'revanth', 'reddy', 'clinches', 'a', 'major', 'deal', 'with', '#', 'mcdonald', '’', 's', '#', 'ceo', 'chris', '#', 'kempczinski', ',', 'bringing', '2,000', 'jobs', '&', 'boosting', 'local', 'agriculture', '.', '#', 'hyderabad', 'beats', '#', 'bangalore', 'with', 'its', 'talent', ',', 'infra', '&', 'quality', 'of', 'life', '.']",2
revanth reddy,"Telangana CM #Revanth Reddy highlights the state's financial crunch, citing inability to pay dearness allowance. Fiscal discipline across states is crucial as deficits and debts rise due to populist schemes. #Telangana #FiscalHealth #StateFinance","#Revanth,#Telangana,#FiscalHealth,#StateFinance","['telangana', 'cm', '#', 'revanth', 'reddy', 'highlights', 'the', 'state', ""'s"", 'financial', 'crunch', ',', 'citing', 'inability', 'to', 'pay', 'dearness', 'allowance', '.', 'fiscal', 'discipline', 'across', 'states', 'is', 'crucial', 'as', 'deficits', 'and', 'debts', 'rise', 'due', 'to', 'populist', 'schemes', '.', '#', 'telangana', '#', 'fiscalhealth', '#', 'statefinance']",1
revanth reddy,"గుంట నక్కలను వేటాడే సింహం..🔥🔥
@revanth_anumula

#RevanthReddy #TelanganaCM #TelanganaCongress #Revanth #TelanganaCMO #Telangana @TGCMOUnofficial #Politics #TelanganaPolitics #Congress","#RevanthReddy,#TelanganaCM,#TelanganaCongress,#Revanth,#TelanganaCMO,#Telangana,#Politics,#TelanganaPolitics,#Congress","['గుంట', 'నక్కలను', 'వేటాడే', 'సింహం', '..', '🔥🔥', '@', 'revanth_anumula', '#', 'revanthreddy', '#', 'telanganacm', '#', 'telanganacongress', '#', 'revanth', '#', 'telanganacmo', '#', 'telangana', '@', 'tgcmounofficial', '#', 'politics', '#', 'telanganapolitics', '#', 'congress']",2
modi,"இந்த நிதியாண்டின் இறுதியில் ஜப்பானை பின்னுக்குத் தள்ளி 4 வது பொருளாதார நாடாக உருவாகும் ""மோடியின் புதிய இந்தியா""😎💪

@annamalai_k @amarprasadreddy @asuvathaman @SuryahSG 

#Annamalai |#Modi |#DMKFailsTN","#Annamalai,#Modi,#DMKFailsTN","['இந்த', 'நிதியாண்டின்', 'இறுதியில்', 'ஜப்பானை', 'பின்னுக்குத்', 'தள்ளி', '4', 'வது', 'பொருளாதார', 'நாடாக', 'உருவாகும்', '``', 'மோடியின்', 'புதிய', 'இந்தியா', ""''"", '😎💪', '@', 'annamalai_k', '@', 'amarprasadreddy', '@', 'asuvathaman', '@', 'suryahsg', '#', 'annamalai', '|', '#', 'modi', '|', '#', 'dmkfailstn']",2
modi,"Happy Birthday To Our Dear Global Star @AlwaysRamCharan RamCharan Garu.
#sundarapuvijaykumar #RamCharanBDayCelebrations #RamCharan #TeamRamCharan #Janasena #Pawankalyan #cbn #tdp #Modi #bjp #nda #yelamanchili","#sundarapuvijaykumar,#RamCharanBDayCelebrations,#RamCharan,#TeamRamCharan,#Janasena,#Pawankalyan,#cbn,#tdp,#Modi,#bjp,#nda,#yelamanchili","['happy', 'birthday', 'to', 'our', 'dear', 'global', 'star', '@', 'alwaysramcharan', 'ramcharan', 'garu', '.', '#', 'sundarapuvijaykumar', '#', 'ramcharanbdaycelebrations', '#', 'ramcharan', '#', 'teamramcharan', '#', 'janasena', '#', 'pawankalyan', '#', 'cbn', '#', 'tdp', '#', 'modi', '#', 'bjp', '#', 'nda', '#', 'yelamanchili']",2
modi,"INDIA came a LONG way from AJMER to AYODHYA, It took  almost 70 years and leader like #MODI. We are in NEW INDIA, MODI  ERA.👍",#MODI,"['india', 'came', 'a', 'long', 'way', 'from', 'ajmer', 'to', 'ayodhya', ',', 'it', 'took', 'almost', '70', 'years', 'and', 'leader', 'like', '#', 'modi', '.', 'we', 'are', 'in', 'new', 'india', ',', 'modi', 'era.👍']",4
modi,Here’s a #cartoon for my amazing Patreon readers. 🎨 Thanks for your support!  Support us for more such cartoons: Linktr.ee/MANJULtoons #Modi #BJP #Dissent #DevendraFadnavis #YogiAdityanath,"#cartoon,#Modi,#BJP,#Dissent,#DevendraFadnavis,#YogiAdityanath","['here', '’', 's', 'a', '#', 'cartoon', 'for', 'my', 'amazing', 'patreon', 'readers', '.', '🎨', 'thanks', 'for', 'your', 'support', '!', 'support', 'us', 'for', 'more', 'such', 'cartoons', ':', 'linktr.ee/manjultoons', '#', 'modi', '#', 'bjp', '#', 'dissent', '#', 'devendrafadnavis', '#', 'yogiadityanath']",3
modi,"Pradeep Bhandari- Give me primary source of 1 Historian.

SP Spox- त त प प

Anyway, happy that यदमुल्ले are exposing their Appeasement so much that even those Rajputs who were misguided by CHINDIs to vote against #Modi Sarkar in 2024 GE, now abusing them.",#Modi,"['pradeep', 'bhandari-', 'give', 'me', 'primary', 'source', 'of', '1', 'historian', '.', 'sp', 'spox-', 'त', 'त', 'प', 'प', 'anyway', ',', 'happy', 'that', 'यदमुल्ले', 'are', 'exposing', 'their', 'appeasement', 'so', 'much', 'that', 'even', 'those', 'rajputs', 'who', 'were', 'misguided', 'by', 'chindis', 'to', 'vote', 'against', '#', 'modi', 'sarkar', 'in', '2024', 'ge', ',', 'now', 'abusing', 'them', '.']",0
modi,"Attention .@ECISVEEP, this is live proof of #Modi Sarkar & BJP hacking EVMs. No need for any further proof.

Electricity FINALLY reaches Bijapur's Timnar village, #Chhattisgarh, after 8 decades of which nearly 6 decades belonged to CONgress Govts.","#Modi,#Chhattisgarh","['attention', '.', '@', 'ecisveep', ',', 'this', 'is', 'live', 'proof', 'of', '#', 'modi', 'sarkar', '&', 'bjp', 'hacking', 'evms', '.', 'no', 'need', 'for', 'any', 'further', 'proof', '.', 'electricity', 'finally', 'reaches', 'bijapur', ""'s"", 'timnar', 'village', ',', '#', 'chhattisgarh', ',', 'after', '8', 'decades', 'of', 'which', 'nearly', '6', 'decades', 'belonged', 'to', 'congress', 'govts', '.']",4
modi,What do you expect? Every single neta in this country is a sold-out coolie to the #DeepState global mafia. And leading the hall of shame is Vishwaguru #Modi and his Sanghi gang of crooks!,"#DeepState,#Modi","['what', 'do', 'you', 'expect', '?', 'every', 'single', 'neta', 'in', 'this', 'country', 'is', 'a', 'sold-out', 'coolie', 'to', 'the', '#', 'deepstate', 'global', 'mafia', '.', 'and', 'leading', 'the', 'hall', 'of', 'shame', 'is', 'vishwaguru', '#', 'modi', 'and', 'his', 'sanghi', 'gang', 'of', 'crooks', '!']",2
modi,"Is #India developed????
But how can possible???

Yes , india developed but only for debauchery of #modi not for people of India.
#TAXPayers","#India,#modi,#TAXPayers","['is', '#', 'india', 'developed', '?', '?', '?', '?', 'but', 'how', 'can', 'possible', '?', '?', '?', 'yes', ',', 'india', 'developed', 'but', 'only', 'for', 'debauchery', 'of', '#', 'modi', 'not', 'for', 'people', 'of', 'india', '.', '#', 'taxpayers']",4
modi,"India mulling tariff cuts in #USbilateraltrade talks as @realDonaldTrump's ‘liberation day’ looms — All you need to know 

#Modi #Trump #Exports #Import #Trade  
financialexpress.com/india-n…","#USbilateraltrade,#Modi,#Trump,#Exports,#Import,#Trade","['india', 'mulling', 'tariff', 'cuts', 'in', '#', 'usbilateraltrade', 'talks', 'as', '@', 'realdonaldtrump', ""'s"", '‘', 'liberation', 'day', '’', 'looms', '—', 'all', 'you', 'need', 'to', 'know', '#', 'modi', '#', 'trump', '#', 'exports', '#', 'import', '#', 'trade', 'financialexpress.com/india-n…']",2
modi,"‘संतोष’ या आंतरराष्ट्रीय पातळीवर गाजणाऱ्या चित्रपटावर बंदी घातल्याबद्दल सेन्सॅार बोर्डाचा निषेध!
#censorship #Modi","#censorship,#Modi","['‘', 'संतोष', '’', 'या', 'आंतरराष्ट्रीय', 'पातळीवर', 'गाजणाऱ्या', 'चित्रपटावर', 'बंदी', 'घातल्याबद्दल', 'सेन्सॅार', 'बोर्डाचा', 'निषेध', '!', '#', 'censorship', '#', 'modi']",3
